"date","value","u10","v10","d2m","t2m","blh","sp","ssrd","tcc","tp","rh2m","date_unix","day_julian","weekday","hour","set"
2020-02-28 08:00:00,6.3,-0.627814174857174,5.09076274823628,274.480910938684,276.918506333533,755.319566454115,100320.590607261,70165.7629133414,1.00000309944153,0.00013670360862,84.0931100930758,1582876800,59,"Fri",8,"training"
2020-02-28 09:00:00,5.6,-0.459141495248442,6.1303683012115,275.759355313687,277.783135839452,1004.27830300191,100238.200633293,201285.372667206,1.00000309944153,0.0003322416817094,86.7110373063119,1582880400,59,"Fri",9,"training"
2020-02-28 10:00:00,4.6,-0.596159784582077,6.42138127368338,276.606621918437,278.115354836379,1094.71972702632,100071.367934023,153849.011368318,1.00000309944153,0.0007080468235075,89.9609877062071,1582884000,59,"Fri",10,"testing"
2020-02-28 11:00:00,6.2,-1.94214967963675,6.87959906805797,277.1623977188,278.307805323272,1005.79461049516,99913.8659226315,206967.723070819,1.00000309944153,0.000819399699643,92.3047187364931,1582887600,59,"Fri",11,"training"
2020-02-28 12:00:00,3.2,-1.5075801217172,7.84038860765539,277.338663922864,278.56820480889,996.064970746815,99727.252165059,244741.585445501,1.00000309944153,0.0008890060623865,91.777261676159,1582891200,59,"Fri",12,"training"
2020-02-28 13:00:00,5.4,-0.624422633041986,8.07747483413194,278.093339330926,279.038902144989,845.445093084094,99543.2510000925,158204.645598401,1.00000309944153,0.0007702988781924,93.6446294821091,1582894800,59,"Fri",13,"training"
2020-02-28 14:00:00,11.5,0.473306401140852,7.60968424461024,279.689108597292,280.137697662334,737.123876535128,99309.7971893693,157253.41513436,1.00000309944153,0.0012067121705212,96.9653037975359,1582898400,59,"Fri",14,"testing"
2020-02-28 15:00:00,7.4,2.6264832482105,7.10870796524527,281.435995841462,281.629350207114,805.578841907426,99181.6868447958,98477.385408878,1.00000309944153,0.0013845133829985,98.6972871604727,1582902000,59,"Fri",15,"testing"
2020-02-28 16:00:00,8.3,4.56825398880004,6.61538992199797,282.540688835026,282.965967219994,1044.14455417858,99067.9457595553,39601.2261608655,1.00000309944153,0.0004545827592972,97.1840452601378,1582905600,59,"Fri",16,"training"
2020-02-28 17:00:00,13.5,5.60222203685733,6.25864375618266,282.850240638273,283.741144879491,1114.81080131187,99000.858113708,44933.1232356217,1.00000309944153,4.0145869873223e-05,94.2158555205257,1582909200,59,"Fri",17,"testing"
2020-02-28 18:00:00,11.7,5.4629427196469,6.27045020353075,282.474617586032,283.603956711181,1095.31993207573,98970.4400712236,11189.4741427983,1.00000309944153,1.12045046305655e-05,92.7112120601338,1582912800,59,"Fri",18,"training"
2020-02-28 19:00:00,11.3,4.95737688639606,6.46094882695807,282.51645508972,283.52654645947,1009.39584079163,98919.1212878912,0,1.00000309944153,1.78666425190098e-05,93.4541710859825,1582916400,59,"Fri",19,"training"
2020-02-28 20:00:00,8.5,4.51059777794183,6.67186941336587,282.596700793516,283.517945320391,949.217387153314,98885.157584013,0,1.00000309944153,4.5164103607376e-05,94.0139726559151,1582920000,59,"Fri",20,"training"
2020-02-28 21:00:00,4.1,4.47509964027618,6.97883704441626,282.610189387602,283.577078151559,983.239536533085,98815.5506524385,0,1.00000309944153,0.0002547186226438,93.7286237287368,1582923600,59,"Fri",21,"training"
2020-02-28 22:00:00,4.5,3.81284457516361,6.98234706930353,282.536116430252,283.47386448261,1005.88937971349,98720.9374773492,0,1.00000309944153,1.67418659923894e-05,93.9076311827729,1582927200,59,"Fri",22,"training"
2020-02-28 23:00:00,2,3.78209459603923,7.06180126902447,282.417691146587,283.532352228348,983.429074969742,98624.8313921994,0,1.00000309944153,6.7053985240836e-06,92.7989332706782,1582930800,59,"Fri",23,"training"
2020-02-29,4.6,3.33011512346838,7.65371910228691,282.320756165364,283.572347525065,992.621689147563,98502.8793016257,0,1.00000309944153,1.16803716225956e-06,91.9491185967729,1582934400,60,"Sat",0,"training"
2020-02-29 01:00:00,3.3,3.2437438585749,8.31296559475063,282.050984283657,283.576218037651,1033.24609407086,98392.5905709003,0,1.00000309944153,4.32606356392477e-07,90.267407809779,1582938000,60,"Sat",1,"training"
2020-02-29 02:00:00,6.6,3.15330274350319,8.79415809747826,281.754463834019,283.515364978667,1153.91889874191,98236.3015489334,0,0.997744688278948,3.39595989768105e-05,88.8356434898981,1582941600,60,"Sat",2,"testing"
2020-02-29 03:00:00,10,3.17003434979146,9.1250577163964,281.079805509514,283.341191912317,1247.51929671059,98059.5783205122,0,0.995532055721015,0.0001711390745888,85.8523225121549,1582945200,60,"Sat",3,"training"
2020-02-29 04:00:00,14.5,2.94370545932451,9.59380558543281,280.007805210088,282.847271500704,1312.49939074419,97887.0539016364,0,1.00000309944153,0.0002915766842085,82.4703606425628,1582948800,60,"Sat",4,"training"
2020-02-29 05:00:00,16.9,2.9613414767635,10.1828515801511,279.529988911133,282.645144732347,1602.87227570135,97743.3613083056,0,0.996539185023247,0.0003609667437738,80.8950573868679,1582952400,60,"Sat",5,"testing"
2020-02-29 06:00:00,16.3,2.91318158298781,10.2169945495091,279.388244363118,282.056826819341,1631.90324624917,97594.3502228839,0,1.00000309944153,0.0007839692390544,83.3476024810629,1582956000,60,"Sat",6,"testing"
2020-02-29 07:00:00,18.2,2.73094273611832,8.8790368811159,279.956594276612,281.671065731647,1457.81219218054,97438.0612009169,725.939038347104,1.00000309944153,0.0012778326555121,88.9640115093354,1582959600,60,"Sat",7,"testing"
2020-02-29 08:00:00,6.2,4.50607572218824,5.55951061727268,279.706712355675,280.87244996816,1150.7283350582,97328.2390045855,26133.8053804954,1.00000309944153,0.0018878508786611,92.3260860304889,1582963200,60,"Sat",8,"testing"
2020-02-29 09:00:00,4.1,7.48927590282848,0.522624904039463,278.02406739859,279.367465657808,1038.83747795221,97408.2963065841,96174.4063906734,1.00000309944153,0.0014141036577757,91.1017298057899,1582966800,60,"Sat",9,"training"
2020-02-29 10:00:00,6.7,6.08088163837433,1.34397072766077,276.502142469335,278.524554028064,1261.60832050202,97495.631545128,161558.984603177,0.967515549677119,0.0005328845098042,86.7933163822456,1582970400,60,"Sat",10,"training"
2020-02-29 11:00:00,5.8,7.34411791313839,3.22119585600736,276.001235526268,279.336286528646,1277.30842100504,97581.5671804902,422421.42317611,0.86352181945427,0.0001682838726366,79.1927099655316,1582974000,60,"Sat",11,"testing"
2020-02-29 12:00:00,5.6,8.3079940970151,2.84594228624099,275.020226081859,280.230804992865,1503.17505802023,97683.4582921248,1325739.91068622,0.519968651114249,5.0355379884086e-05,69.4453882413789,1582977600,60,"Sat",12,"training"
2020-02-29 13:00:00,3,7.69932539258252,4.00456959221183,272.639832156156,280.263489321365,1862.47675444133,97744.480990851,1564824.17810874,0.426503999960184,3.12341789315378e-05,58.3535736627083,1582981200,60,"Sat",13,"testing"
2020-02-29 14:00:00,6.6,7.74296323060462,5.26339215405568,272.821128005473,279.96739510857,1516.03208197341,97792.4407265471,1380460.69474921,0.938522433400756,0.0001319881993353,60.3421118869637,1582984800,60,"Sat",14,"training"
2020-02-29 15:00:00,5.8,6.69565511807426,6.21333252581971,273.692628355528,279.61754377653,1558.04643543218,97786.6557000624,1092287.92890605,0.777549599927412,2.84654982506257e-05,65.8430613296455,1582988400,60,"Sat",15,"training"
2020-02-29 16:00:00,2.2,7.18539375618755,5.62907292867495,273.508589063347,279.093089321187,1569.22920319489,97806.6233721226,812851.463903682,0.630447683662075,2.92874503277716e-05,67.3671950269525,1582992000,60,"Sat",16,"testing"
2020-02-29 17:00:00,3.3,5.98478795361064,5.321786204453,273.412797183317,278.636583864568,1482.89444529803,97829.576864304,392908.246410205,0.280256617648255,0,69.0513089835017,1582995600,60,"Sat",17,"training"
2020-02-29 18:00:00,6.6,5.46362102800994,5.94433698218616,273.206810348218,278.377044492858,1422.96870957526,97853.8366527885,48212.3650985,0.264997082765959,0,69.2659520205205,1582999200,60,"Sat",18,"testing"
2020-02-29 19:00:00,6.2,5.93662805983496,6.32565332221237,273.278825723419,278.293828472269,1496.47803325838,97866.1531607883,0,0.378848472522772,0,70.0328852513159,1583002800,60,"Sat",19,"training"
2020-02-29 20:00:00,4.6,6.48922327292309,6.38309009309498,273.167944907633,278.312750978243,1527.15167025723,97860.3681343035,0,0.699237666911467,0,69.3805585136634,1583006400,60,"Sat",20,"training"
2020-02-29 21:00:00,5.5,6.48402290880646,6.23534995465804,273.07992611572,278.289957959683,1402.34060971918,97872.7779491821,0,0.683947612959406,0,69.0481632493101,1583010000,60,"Sat",21,"training"
2020-02-29 22:00:00,6.9,6.28663517516246,5.53717409526278,273.470638103717,278.263079400061,1441.06963027592,97963.5655422411,0,0.123892163709364,0,71.1648289489441,1583013600,60,"Sat",22,"training"
2020-02-29 23:00:00,7.4,5.0986911286956,5.71331352596945,273.447318839366,278.220933818574,1337.42369516447,97953.8616268474,0,0.0757635906906015,0,71.2535871182692,1583017200,60,"Sat",23,"training"
2020-03-01,5,5.02265542000225,6.18932669093589,273.691133703668,278.172545521713,1314.71592092183,97925.2375884335,-2.3283064365387e-10,0.353028771364601,-1.0842021724855e-19,72.76590316468,1583020800,61,"Sun",0,"testing"
2020-03-01 01:00:00,7.9,5.67235985488837,5.74689169733211,274.09063644238,277.98017956087,1364.14065548475,97940.404911576,-2.3283064365387e-10,0.42001802169054,2.81232365933548e-07,75.904329227687,1583024400,61,"Sun",1,"training"
2020-03-01 02:00:00,3.7,6.38923664876529,4.8415521466399,274.159948377202,277.809412585103,1330.39673969713,97943.3842071933,-2.3283064365387e-10,0.602857474402477,5.90587968460452e-07,77.1989793520989,1583028000,61,"Sun",2,"testing"
2020-03-01 03:00:00,0.9,6.5472728626565,4.38712783728082,274.266346033607,277.844060956998,1258.02372996497,97986.2680077451,-2.3283064365387e-10,0.635238155311735,-1.0842021724855e-19,77.6040591665615,1583031600,61,"Sun",3,"training"
2020-03-01 04:00:00,2,6.26325363522237,4.32718125850437,274.024393670724,277.741465777881,1212.97153140671,97994.5739227994,-2.3283064365387e-10,0.71210030881783,-1.0842021724855e-19,76.8129861619173,1583035200,61,"Sun",4,"training"
2020-03-01 05:00:00,2.1,5.76963434985845,4.29033604423201,273.832826736476,277.447629585061,1107.75926850859,98015.0678653789,-2.3283064365387e-10,0.390963914032092,-1.0842021724855e-19,77.3334005318725,1583038800,61,"Sun",5,"testing"
2020-03-01 06:00:00,4.3,5.45049596378183,4.23536064515897,273.775791454317,277.248288951953,1049.13713062554,98029.151808297,-2.3283064365387e-10,0.0231944556937192,-1.0842021724855e-19,78.0998845034547,1583042400,61,"Sun",6,"training"
2020-03-01 07:00:00,2.9,5.30110017781059,4.11020388556715,273.738194205539,277.052098170835,1027.24429518156,98039.0827936879,2985.79688096046,0.0044710365251708,-1.0842021724855e-19,78.9689123275128,1583046000,61,"Sun",7,"testing"
2020-03-01 08:00:00,3.2,5.40534275981291,4.14997332319446,273.980913859213,277.561024256716,1083.42384398615,98084.8556081716,242151.906535638,0.0072940459352617,-1.0842021724855e-19,77.5453991689893,1583049600,61,"Sun",8,"training"
2020-03-01 09:00:00,4.3,5.02460648437128,4.42777454191461,274.16813281231,278.63084898632,1180.22274450291,98107.6968745708,736735.931652755,0.0124365009147244,-1.0842021724855e-19,72.9499094558496,1583053200,61,"Sun",9,"training"
2020-03-01 10:00:00,2.8,5.21664696297983,4.11780686629002,274.026951306696,279.789319550511,1578.75678476131,98142.184478383,1221833.43756581,0.224406358836733,-1.0842021724855e-19,66.6579004288349,1583056800,61,"Sun",10,"training"
2020-03-01 11:00:00,3.5,5.97728334341922,3.93884439696714,273.783975889425,280.921241362212,1624.56286883762,98141.0108164732,1532469.69787741,0.359178354025502,1.70989278487628e-05,60.6162999661087,1583060400,61,"Sun",11,"training"
2020-03-01 12:00:00,4.6,6.18604723090515,3.62098131828418,273.852520533455,281.374820048832,1621.69810386906,98147.7819428761,1552538.78830513,0.34776424030254,3.80788623474094e-05,59.0660404290579,1583064000,61,"Sun",12,"training"
2020-03-01 13:00:00,6,6.46477071219477,3.23937017046334,273.45404084913,281.80634977152,1505.50926782822,98114.287437603,1782898.68690583,0.269437173805263,0.0001558308539638,55.7349420933743,1583067600,61,"Sun",13,"testing"
2020-03-01 14:00:00,5.9,6.53194307118557,2.98467031624728,273.360431372582,281.9820665147,1460.36660300779,98090.9044810916,1558321.40758091,0.26185319717383,4.36191399563013e-05,54.7045131628182,1583071200,61,"Sun",14,"training"
2020-03-01 15:00:00,5.6,6.03804506234036,2.9662477091111,273.402120838914,282.057212983614,1447.70132630467,98077.903918398,1387110.52314101,0.24778392865435,2.8910687217974e-05,54.5920997567962,1583074800,61,"Sun",15,"training"
2020-03-01 16:00:00,6.8,5.39865339626196,3.13994657639507,273.42207039949,281.631532986052,1395.04996172452,98055.5140604257,932324.524804297,0.256100361781375,3.90912988647697e-06,56.2682712734005,1583078400,61,"Sun",16,"training"
2020-03-01 17:00:00,4.2,4.4409595145508,3.17386756731248,273.496497606254,280.800872018292,1232.84395366233,98080.4318055884,454143.485083851,0.200845674895219,-1.0842021724855e-19,59.8590728836086,1583082000,61,"Sun",17,"training"
2020-03-01 18:00:00,5.3,3.88908702159734,3.16772669826709,273.853543587843,279.616302680466,954.810974607965,98117.3570149057,56012.0376909343,0.167625720918096,-1.0842021724855e-19,66.6181509232776,1583085600,61,"Sun",18,"training"
2020-03-01 19:00:00,7.2,3.32690175983617,3.30721215229815,273.923367049859,278.597325561564,756.267684576085,98144.6220838881,-2.3283064365387e-10,0.0169990945018442,-1.0842021724855e-19,71.841924634294,1583089200,61,"Sun",19,"testing"
2020-03-01 20:00:00,8,2.85028460683091,3.54407424404902,274.344865457925,277.925282140465,635.253981219777,98133.7882816434,-2.3283064365387e-10,0.0174416203012638,-1.0842021724855e-19,77.6019587181727,1583092800,61,"Sun",20,"training"
2020-03-01 21:00:00,6.6,2.29200147380779,3.43880220327086,274.554591607569,277.392732164656,517.858928350076,98119.1626486131,-2.3283064365387e-10,0.495354224164153,-1.0842021724855e-19,81.7694460349255,1583096400,61,"Sun",21,"training"
2020-03-01 22:00:00,5.5,1.44635443157507,3.35663152699679,275.147707389308,277.051423202551,378.209174987738,98093.7032133381,-2.3283064365387e-10,0.92889217200248,-1.0842021724855e-19,87.3836926399897,1583100000,61,"Sun",22,"testing"
2020-03-01 23:00:00,5,0.468592459211061,3.03058062291998,275.359479647729,277.233439649712,256.773295741326,98020.8458932427,-2.3283064365387e-10,1.00000149011612,7.62139711680046e-06,87.586646557819,1583103600,61,"Sun",23,"training"
2020-03-02,3.4,0.481135015869094,3.07064248288278,275.72087361047,277.746415545295,273.358777138278,97941.7591368566,-2.3283064365387e-10,1.00000149011612,0.0001259920999382,86.6965103223467,1583107200,62,"Mon",0,"training"
2020-03-02 01:00:00,3.5,0.604330794599109,2.85074088659061,275.958222228604,277.694442987453,218.023580113901,97907.9937865274,-2.3283064365387e-10,0.994797997095357,0.0012852600355531,88.4906387205661,1583110800,62,"Mon",1,"testing"
2020-03-02 02:00:00,1.7,-0.062933219608255,1.7503556381233,276.377674527893,277.600622396024,143.780934296998,97778.0784412767,-2.3283064365387e-10,1.00000149011612,0.0012839663666698,91.7582975746456,1583114400,62,"Mon",2,"training"
2020-03-02 03:00:00,-1.9,-1.39132933143461,0.965201667319496,276.768225540707,277.609396983712,334.725058307001,97702.241825564,-2.3283064365387e-10,1.00000149011612,0.0015687703836508,94.2644921014539,1583118000,62,"Mon",3,"testing"
2020-03-02 04:00:00,-0.3,-1.83310604927867,-0.0746521577003694,277.075653384454,277.487677703225,295.643633051637,97625.592674683,-2.3283064365387e-10,1.00000149011612,0.0007068494285375,97.150401121617,1583121600,62,"Mon",4,"testing"
2020-03-02 05:00:00,0.7,-0.861197270021742,-0.480826781702786,277.242411249781,277.605797152865,213.168557377702,97641.7530963646,-2.3283064365387e-10,0.991044157555453,0.0001665739303424,97.4853736498429,1583125200,62,"Mon",5,"testing"
2020-03-02 06:00:00,3.3,-0.213165176023363,-1.68560680394178,277.029615936971,277.296211700092,153.2195809829,97657.1009828779,-2.3283064365387e-10,0.986557861519957,6.97456267515327e-05,98.1450436750225,1583128800,62,"Mon",6,"training"
2020-03-02 07:00:00,3.8,0.355709449288763,-2.3780628943937,276.73497627308,276.936003626045,188.561734068769,97720.7495710653,1738.5652724579,1.00000149011612,6.13086557735244e-06,98.5943588789051,1583132400,62,"Mon",7,"training"
2020-03-02 08:00:00,4,0.955522381024036,-3.24597238614256,276.607094474516,276.606844093046,298.960729331028,97811.3021014937,71092.2016846472,1.00000149011612,1.03212278297631e-05,100.001766440295,1583136000,62,"Mon",8,"testing"
2020-03-02 09:00:00,2.6,1.6576268303926,-3.5360553429535,276.760041105599,277.098221003552,369.614880082045,97915.5774480987,259046.225596264,0.963165032192015,2.19361245428207e-05,97.6484645450164,1583139600,62,"Mon",9,"training"
2020-03-02 10:00:00,4.3,1.72424174242082,-2.87635055407701,276.176388576954,278.101448862501,563.604701584943,98016.2415272887,575011.56641692,0.799415226896423,2.08111950790863e-05,87.3514475819342,1583143200,62,"Mon",10,"training"
2020-03-02 11:00:00,3.6,2.45784194517512,-2.26664998457014,275.773305147881,279.068903402416,872.758074824134,98110.5858885027,843052.977553294,0.876460494526415,9.90781625184072e-05,79.374972694414,1583146800,62,"Mon",11,"training"
2020-03-02 12:00:00,3.8,2.98797400658799,-2.00288503795374,275.209346416215,279.976960733369,1265.59274056613,98207.8192636486,1026887.35766713,0.74673939725516,5.30404242150769e-05,71.6259643976711,1583150400,62,"Mon",12,"testing"
2020-03-02 13:00:00,5.2,3.42445497828754,-1.95405050792609,274.608301962966,281.049935314963,1298.10028410416,98265.5995422869,1487418.1803824,0.283170733097597,5.22810968270562e-05,63.7587399775234,1583154000,62,"Mon",13,"testing"
2020-03-02 14:00:00,3.8,4.46492973394171,-1.80286816047523,273.868889403671,281.580685375349,1363.68832417392,98301.8024981212,1467651.4491325,0.274900078501547,-1.0842021724855e-19,58.3156097556733,1583157600,62,"Mon",14,"training"
2020-03-02 15:00:00,6.2,5.35628742710593,-1.52799116511002,273.112596446965,281.710954254096,1312.99706194069,98375.2917900142,1291678.40764195,0.295790348136219,4.04974606944375e-06,54.7246758146333,1583161200,62,"Mon",15,"training"
2020-03-02 16:00:00,6.1,5.27991719323258,-1.01245058763251,272.253230760617,281.3995688859,1308.68483677748,98438.5792514601,952393.61523202,0.284803500702352,6.41209794328599e-06,52.5007096033518,1583164800,62,"Mon",16,"training"
2020-03-02 17:00:00,3.6,4.47078292704879,-0.194252892917784,272.35809383544,280.67217806554,1192.76739952315,98544.4796684018,462080.413501595,0.176964541236883,4.21848548900323e-07,55.5905976127555,1583168400,62,"Mon",17,"training"
2020-03-02 18:00:00,5.7,3.95848916843846,0.555810397626636,272.098493784355,279.343840483294,686.035709715173,98651.8245923094,63041.8885752214,0.0259716865728356,-1.0842021724855e-19,59.7528837415657,1583172000,62,"Mon",18,"testing"
2020-03-02 19:00:00,10.3,3.9844104521984,1.1143370584219,272.075475060614,278.264791187147,567.494750858046,98760.614023183,-2.3283064365387e-10,0.0223094040948799,-1.0842021724855e-19,64.2847296094458,1583175600,62,"Mon",19,"training"
2020-03-02 20:00:00,8.7,4.23860626713454,1.35909455323113,272.295175990546,277.561249246144,582.723238322521,98848.2775396794,-2.3283064365387e-10,0.0063479562951231,-1.0842021724855e-19,68.6146341305581,1583179200,62,"Mon",20,"testing"
2020-03-02 21:00:00,9,4.16864667333084,1.50150423061714,272.671404241921,276.9227292498,547.501706919538,98884.3902138283,-2.3283064365387e-10,5.55111512312578e-17,-1.0842021724855e-19,73.756866264862,1583182800,62,"Mon",21,"training"
2020-03-02 22:00:00,7.1,3.85870616213678,1.81644308594515,272.533291899472,276.252710733552,482.516775264207,98939.5523235908,-2.3283064365387e-10,5.55111512312578e-17,-1.0842021724855e-19,76.5530002593401,1583186400,62,"Mon",22,"training"
2020-03-02 23:00:00,5.1,4.04740195896985,1.92668630642673,272.738925831562,275.925576105403,500.097385544977,98974.5816175152,-2.3283064365387e-10,5.55111512312578e-17,-1.0842021724855e-19,79.53084372864,1583190000,62,"Mon",23,"testing"
2020-03-03,5.1,3.7801061404131,2.11266691180149,273.038169240201,275.77685809357,450.461563037007,99002.7495033514,-2.3283064365387e-10,5.55111512312578e-17,-1.0842021724855e-19,82.1431306240277,1583193600,63,"Tue",0,"training"
2020-03-03 01:00:00,5.6,3.50500606438024,2.34309571217147,273.100319794303,275.589216910712,408.696305337408,99023.3337276162,-2.3283064365387e-10,0.0259869460831604,-1.0842021724855e-19,83.622602817601,1583197200,63,"Tue",1,"training"
2020-03-03 02:00:00,2.5,3.33303367642454,2.39456204321857,273.309022889559,275.396850949868,395.096210591908,99038.7718958149,-2.3283064365387e-10,0.0443441370039132,-1.0842021724855e-19,86.0687603638842,1583200800,63,"Tue",2,"testing"
2020-03-03 03:00:00,0.7,3.24216982152412,2.4960325936353,273.247383862652,275.003569429922,385.416320540232,99032.9938679511,-2.3283064365387e-10,0.0037233205192549,-1.0842021724855e-19,88.1238199068271,1583204400,63,"Tue",3,"training"
2020-03-03 04:00:00,2.2,3.36536560025414,2.5761563135609,273.437927742511,274.886799916848,415.662207524128,99066.3078098534,-2.3283064365387e-10,0.0431844142192272,-1.0842021724855e-19,90.0980187288874,1583208000,63,"Tue",4,"training"
2020-03-03 05:00:00,2.5,3.10866127398639,2.51825669113291,273.429231780209,274.719632771928,399.408435755115,99084.2738652425,-2.3283064365387e-10,0.0749089361845182,-1.0842021724855e-19,91.1253764108832,1583211600,63,"Tue",5,"testing"
2020-03-03 06:00:00,4.4,2.71203776011126,2.41941794173564,273.682437741365,274.795229219698,338.675418421548,99086.7114707476,-2.3283064365387e-10,0.110173664545166,-1.0842021724855e-19,92.3084318080071,1583215200,63,"Tue",6,"testing"
2020-03-03 07:00:00,6.2,2.45784194517512,2.46415855906636,273.76837431,274.675534844062,292.38684761369,99102.4204840023,6651.90191201353,0.0767553369338208,-1.0842021724855e-19,93.6829378600436,1583218800,63,"Tue",7,"training"
2020-03-03 08:00:00,10.1,2.7833909713214,2.60686065878787,274.421594537063,275.685962364704,359.693746664595,99135.553862534,262750.125524545,0.10571788753032,-1.0842021724855e-19,91.3626343921024,1583222400,63,"Tue",8,"testing"
2020-03-03 09:00:00,9.3,3.19422938274231,2.283733978066,275.034148352183,277.295086752953,499.97676386209,99176.6320293783,771431.647307463,0.0639220887506512,-1.0842021724855e-19,85.2072181252169,1583226000,63,"Tue",9,"testing"
2020-03-03 10:00:00,9.5,4.83981281627626,1.43073802542738,275.401936404852,278.914560654885,923.569958740251,99185.4796345448,1261442.48986007,0.569057659033011,5.62464731866013e-08,78.1357060507143,1583229600,63,"Tue",10,"training"
2020-03-03 11:00:00,8.7,5.71695561189471,0.599673747950871,275.169703058661,280.421764832302,956.590144430547,99249.1282227322,1622988.47673691,0.606885985128228,3.94006544672973e-05,69.2789569303477,1583233200,63,"Tue",11,"training"
2020-03-03 12:00:00,10.9,5.26765336005583,0.379187306987716,275.230830558374,280.778823054359,1026.06823377342,99301.7624453043,1402606.43100423,0.78726865667787,9.84032048401666e-05,67.9049102363114,1583236800,63,"Tue",12,"training"
2020-03-03 13:00:00,10,5.13275119511165,-0.221448170118809,276.183294194076,281.233076709263,1065.84323370538,99348.6186400125,1442593.43227076,0.890636579618168,5.37997516030976e-05,70.4470436484874,1583240400,63,"Tue",13,"training"
2020-03-03 14:00:00,10,4.66198723521348,-0.669146765761502,276.901989902004,281.683055565038,1171.17611828639,99412.4477915706,1153424.6735843,0.939482272167902,0.0001425848095283,71.8842338023392,1583244000,63,"Tue",14,"training"
2020-03-03 15:00:00,7.9,4.11847644669871,-0.520011374659103,276.871298270349,281.356370915746,1134.65790379237,99502.9100403136,835871.947080097,0.680375786852539,0.0005579650140122,73.3361497799861,1583247600,63,"Tue",15,"testing"
2020-03-03 16:00:00,8,4.42339993522956,-0.699266266317476,277.036010026899,281.469090619117,1145.15199020353,99542.7242635628,762663.231150718,0.775900321485882,0.0001750109013204,73.6253803731815,1583251200,63,"Tue",16,"training"
2020-03-03 17:00:00,9.2,4.59174891792849,-0.765353714139324,276.576402842861,281.209677808763,907.316186971238,99704.5993254353,340607.613812888,0.642242270550825,1.68176954828292e-05,72.5471505243017,1583254800,63,"Tue",17,"testing"
2020-03-03 18:00:00,14,3.8796104232335,-0.447198213120872,275.94262064918,280.456638193625,641.526308729897,99818.1736856336,59715.9376192146,0.160881017354527,5.62464731866013e-08,73.0213243290303,1583258400,63,"Tue",18,"training"
2020-03-03 19:00:00,17,3.47796988669515,-0.293384064650555,275.30423471075,279.34856526128,397.237245463151,99909.8998779718,-2.3283064365387e-10,0.140494311560574,1.32179211988779e-06,75.3001106035646,1583262000,63,"Tue",19,"training"
2020-03-03 20:00:00,15.8,3.46403371263067,-0.326720210896974,274.699609567141,278.492255498741,333.820395685349,100009.480576937,-2.3283064365387e-10,0.0448934793756065,-1.0842021724855e-19,76.5207410676452,1583265600,63,"Tue",20,"training"
2020-03-03 21:00:00,12.3,3.44452306894039,-0.360348779478887,274.132325908712,277.614121761697,310.84196509539,100072.858320069,-2.3283064365387e-10,0.0062869182538239,-1.0842021724855e-19,78.1049358586311,1583269200,63,"Tue",21,"training"
2020-03-03 22:00:00,12.9,2.72513776373187,0.153144841650158,274.119026201662,276.881331195068,171.252522574495,100131.631697246,-2.3283064365387e-10,0.325744766903832,-1.0842021724855e-19,82.148336624837,1583272800,63,"Tue",22,"training"
2020-03-03 23:00:00,11.1,2.82157608825808,0.125072297442648,273.784487416619,276.375104982322,166.789520307679,100203.495918802,-2.3283064365387e-10,0.903775018007834,-1.0842021724855e-19,83.1060160520397,1583276400,63,"Tue",23,"testing"
2020-03-04,10.2,2.57434836035418,0.163379623392479,273.67578788784,275.953474794461,150.897613587326,100195.641412175,-2.3283064365387e-10,0.987442913118796,-1.0842021724855e-19,84.9547920609113,1583280000,64,"Wed",0,"training"
2020-03-04 01:00:00,9.5,2.40934405943072,0.290875761668256,273.635633003091,275.718360842319,132.412340684905,100234.011128458,-2.3283064365387e-10,0.860148077989187,-1.0842021724855e-19,86.1343783230111,1583283600,64,"Wed",1,"training"
2020-03-04 02:00:00,6.7,2.1626737784894,0.753780318756683,273.390099949849,275.011894038753,119.566131457447,100216.677044867,-2.3283064365387e-10,0.837167255440016,-1.0842021724855e-19,88.9869736846181,1583287200,64,"Wed",2,"training"
2020-03-04 03:00:00,8.4,1.83628858189925,0.846185776773072,273.260939333299,274.557190404993,101.111013975748,100238.434931041,-2.3283064365387e-10,0.907773009712936,-1.0842021724855e-19,91.0754739078371,1583290800,64,"Wed",3,"training"
2020-03-04 04:00:00,6.7,1.54920339617094,1.08129333451097,273.169120201931,274.169308631316,92.9690503808804,100198.801271163,-2.3283064365387e-10,0.995530453590948,-1.0842021724855e-19,93.0277664398246,1583294400,64,"Wed",4,"training"
2020-03-04 05:00:00,7.9,1.04722240636832,1.10059320865363,273.423604981072,274.233655607691,77.28823160558,100194.467750265,-2.3283064365387e-10,0.98878575002738,-1.0842021724855e-19,94.3219173473353,1583298000,64,"Wed",5,"training"
2020-03-04 06:00:00,5.8,0.794420208838633,1.28891319271235,273.750215094604,274.525241906233,69.7192210044254,100187.516060491,-2.3283064365387e-10,0.995530453590948,1.77176390538157e-06,94.5739804644368,1583301600,64,"Wed",6,"testing"
2020-03-04 07:00:00,10,0.685718051135679,1.59946571300794,273.926691976622,274.654160848413,76.051859355989,100179.390708808,6992.05598705984,0.988205888635037,1.77176390538157e-06,94.9044939388838,1583305200,64,"Wed",7,"testing"
2020-03-04 08:00:00,14.6,0.385532861786753,2.01324331773322,274.73260307117,275.337453740906,91.5215901862373,100155.917470611,189541.409595166,0.982895579042002,6.55271412625276e-06,95.7700343490687,1583308800,64,"Wed",8,"training"
